sensor_name,stream_temperature,timestamp,flow_quantity,flow_temp,flowTimeIndex_delta,rowid,Property
Kitchen-Faucet,Hot,32:14.8,0,14.959,0,441238424,FW63
Kitchen-Faucet,Hot,21:00.9,0,28.414,0,670669271,FW63
Kitchen-Faucet,Cold,22:00.9,1.029,13.596,8.5,670669274,FW63
Kitchen-Faucet,Hot,00:20.5,2.111,43.445,19,635807847,FW63
Kitchen-Faucet,Hot,15:13.2,0,13.399,0,544291209,FW63
Kitchen-Faucet,Hot,43:57.3,0,15.288,0,470471945,FW63
Kitchen-Faucet,Cold,53:36.9,0,13.172,0.25,404680470,FW63
Kitchen-Faucet,Hot,50:30.4,0.147,28.318,1.5,618345098,FW63
Kitchen-Faucet,Hot,02:14.1,0,16.427,0,647188515,FW63
Kitchen-Faucet,Cold,03:13.6,1.743,12.973,22.5,648346515,FW63
Kitchen-Faucet,Cold,55:25.9,0,12.688,0.25,423524827,FW63
Kitchen-Faucet,Cold,11:46.1,0,15.941,0,489290168,FW63
Kitchen-Faucet,Cold,31:02.9,0,16.049,0,362575555,FW63
Kitchen-Faucet,Hot,47:30.5,0,22.041,0.25,618345091,FW63
Kitchen-Faucet,Cold,11:05.2,0,13.399,0,557928550,FW63
Kitchen-Faucet,Cold,57:48.3,0.637,13.905,6.75,485683008,FW63
Kitchen-Faucet,Hot,37:13.4,2.078,38.277,21,648346534,FW63
Kitchen-Faucet,Hot,20:45.6,0,13.568,0,591945883,FW63
Kitchen-Faucet,Hot,14:13.8,4.884,18.491,37.25,647766899,FW63
Kitchen-Faucet,Hot,23:44.8,0,15.751,0,491483625,FW63
Kitchen-Faucet,Cold,41:55.4,0,14.987,0,680407803,FW63
Kitchen-Faucet,Cold,32:20.4,0,14.573,0,636386126,FW63
Kitchen-Faucet,Cold,58:06.6,0,14.959,0,660376962,FW63
Kitchen-Faucet,Cold,33:00.8,0,16.076,0,366011539,FW63
Kitchen-Faucet,Hot,39:07.2,0,12.745,0,554784341,FW63
Kitchen-Faucet,Hot,16:31.5,0,14.212,0,616590373,FW63
Kitchen-Faucet,Hot,39:10.7,0,13.286,0,548546764,FW63
Kitchen-Faucet,Hot,49:59.6,4.306,18.907,32.75,567491229,FW63
Kitchen-Faucet,Hot,30:25.7,0.023,15.86,0.5,423524840,FW63
Kitchen-Faucet,Cold,35:48.1,0,14.407,0,486230687,FW63
Kitchen-Faucet,Hot,37:59.3,3.273,26.004,24.5,368387133,FW63
Kitchen-Faucet,Cold,01:50.6,0,14.184,0,481711609,FW63
Kitchen-Faucet,Hot,15:16.8,0,13.849,0,538041384,FW63
Kitchen-Faucet,Cold,56:49.9,0,14.628,0,584489200,FW63
Kitchen-Faucet,Hot,00:27.6,0,15.042,0,420279561,FW63
Kitchen-Faucet,Cold,06:00.1,0,13.116,0,672199039,FW63
Kitchen-Faucet,Cold,44:52.1,0,15.069,0.25,686674779,FW63
Kitchen-Faucet,Cold,51:14.0,0,13.765,0,542825657,FW63
Kitchen-Faucet,Cold,15:43.0,0,15.86,0,494521313,FW63
Kitchen-Faucet,Hot,57:51.7,0,34.292,0,687264689,FW63
Kitchen-Faucet,Cold,12:28.1,0,15.561,0,419461470,FW63
Kitchen-Faucet,Hot,14:08.1,0,15.941,0,658027915,FW63
Kitchen-Faucet,Hot,49:52.8,0,14.407,0,478184279,FW63
Kitchen-Faucet,Cold,05:58.2,0,15.096,0,675682134,FW63
Kitchen-Faucet,Cold,25:51.7,0,14.379,0,480114488,FW63
Kitchen-Faucet,Cold,48:17.1,0,14.684,0,437705590,FW63
Kitchen-Faucet,Hot,44:01.7,0.098,16.373,1.25,669494868,FW63
Kitchen-Faucet,Hot,34:06.5,0,15.316,0,660945038,FW63
Kitchen-Faucet,Hot,33:37.1,0,25.688,0,713253994,FW63
Kitchen-Faucet,Cold,06:36.9,0.105,17.44,1,713253999,FW63
Kitchen-Faucet,Hot,12:44.4,0,33.817,0.25,700375282,FW63
Kitchen-Faucet,Hot,25:44.4,0.004,35.719,0.5,594124910,FW63
Kitchen-Faucet,Hot,51:20.6,1.32,39.796,10,635807828,FW63
Kitchen-Faucet,Hot,56:48.1,0,14.932,0,587649048,FW63
Kitchen-Faucet,Cold,51:37.4,0,15.479,0,503727335,FW63
Kitchen-Faucet,Cold,02:08.4,0,14.407,0,657443399,FW63
Kitchen-Faucet,Hot,04:32.8,0,14.684,0,614547186,FW63
Kitchen-Faucet,Cold,37:53.2,0,13.399,0,477639343,FW63
Kitchen-Faucet,Cold,40:33.5,0,14.462,0,612816615,FW63
Kitchen-Faucet,Cold,26:25.2,0,15.288,0,627454273,FW63
Kitchen-Faucet,Hot,14:23.6,0,15.151,0,427073856,FW63
Kitchen-Faucet,Hot,46:16.0,0,33.342,0,439858964,FW63
Kitchen-Faucet,Hot,22:35.4,0,37.701,0,609612962,FW63
Kitchen-Faucet,Cold,20:52.4,0,15.479,0,379191614,FW63
Kitchen-Faucet,Cold,25:29.9,0,15.452,0.25,416271238,FW63
Kitchen-Faucet,Cold,30:34.1,0,14.24,0,409742577,FW63
Kitchen-Faucet,Hot,03:33.5,0,15.179,0,510451880,FW63
Kitchen-Faucet,Cold,32:53.0,0,15.534,0,378902625,FW63
Kitchen-Faucet,Hot,15:36.7,0,15.124,0,505370264,FW63
Kitchen-Faucet,Cold,46:37.0,0,12.945,0,404680468,FW63
Kitchen-Faucet,Cold,20:36.5,0.586,16.534,5.75,713573704,FW63
Kitchen-Faucet,Hot,31:56.8,0,13.765,0,471571826,FW63
Kitchen-Faucet,Cold,25:30.2,0,16.292,0,415732902,FW63
Kitchen-Faucet,Cold,09:36.0,0,17.042,0,714757101,FW63
Kitchen-Faucet,Cold,58:36.4,0,11.648,0,608144203,FW63
Kitchen-Faucet,Cold,28:29.7,0,14.794,0,619826393,FW63
Kitchen-Faucet,Cold,39:23.5,0,13.201,0.25,427073874,FW63
Kitchen-Faucet,Hot,27:20.1,0,13.933,0,532945399,FW63
Kitchen-Faucet,Hot,01:23.1,4.236,28.869,39.75,427645984,FW63
Kitchen-Faucet,Hot,20:53.3,0,15.343,0,377853960,FW63
Kitchen-Faucet,Hot,46:19.0,0,17.122,0,638449857,FW63
Kitchen-Faucet,Cold,10:02.0,0,13.821,0,462811716,FW63
Kitchen-Faucet,Cold,47:44.1,0,15.561,0,492875839,FW63
Kitchen-Faucet,Cold,12:38.3,0,11.472,0,402802738,FW63
Kitchen-Faucet,Cold,40:32.8,1.744,13.087,21,411657192,FW63
Kitchen-Faucet,Cold,29:25.1,0.568,12.113,6.75,424371211,FW63
Kitchen-Faucet,Cold,39:17.9,0,14.212,0,536609872,FW63
Kitchen-Faucet,Hot,39:35.1,0,15.179,0,507917201,FW63
Kitchen-Faucet,Hot,26:59.0,0,23.952,0,368923375,FW63
Kitchen-Faucet,Cold,38:24.8,0,15.151,0,628523545,FW63
Kitchen-Faucet,Cold,04:48.7,0,15.014,0,586511376,FW63
Kitchen-Faucet,Hot,22:18.8,0,16.828,0,639002014,FW63
Kitchen-Faucet,Cold,49:49.9,0,16.022,0,690522485,FW63
Kitchen-Faucet,Cold,58:06.4,1.247,14.959,11.25,660945057,FW63
Kitchen-Faucet,Cold,51:36.5,0,15.343,0,505370270,FW63
Kitchen-Faucet,Hot,51:32.0,0,15.014,0,512969683,FW63
Kitchen-Faucet,Hot,25:51.7,0,14.128,0,480114489,FW63
Kitchen-Faucet,Hot,00:45.1,0,13.399,0,593099577,FW63
Kitchen-Faucet,Hot,48:01.9,0,18.439,0,363921423,FW63
Kitchen-Faucet,Cold,25:39.5,0,13.116,0.25,400674925,FW63
Kitchen-Faucet,Hot,02:57.3,0,15.887,0,371290575,FW63
Kitchen-Faucet,Cold,42:33.7,0,14.045,0,410280786,FW63
Kitchen-Faucet,Cold,50:01.9,2.755,13.059,20.75,364449284,FW63
Kitchen-Faucet,Cold,40:28.4,0,14.101,0,622138595,FW63
Kitchen-Faucet,Hot,02:42.0,0,14.932,0,396670411,FW63
Kitchen-Faucet,Cold,17:36.7,0.541,11.764,3.5,607577279,FW63
Kitchen-Faucet,Hot,28:05.5,0,13.877,0,457053041,FW63
Kitchen-Faucet,Cold,44:01.7,0.161,14.379,1.25,669494867,FW63
Kitchen-Faucet,Cold,19:48.3,0.287,12.831,4.75,587080224,FW63
Kitchen-Faucet,Hot,57:52.3,0.719,15.479,6.75,686074969,FW63
Kitchen-Faucet,Hot,45:04.7,0,15.261,0,559066228,FW63
Kitchen-Faucet,Hot,46:38.9,0,13.116,0,603810718,FW63
Kitchen-Faucet,Hot,40:24.5,0.027,15.724,0.5,425455820,FW63
Kitchen-Faucet,Hot,44:54.1,0,24.001,0,476000651,FW63
Kitchen-Faucet,Hot,03:27.1,0,14.156,0,521372041,FW63
Kitchen-Faucet,Cold,21:49.3,1.979,14.017,18,484277791,FW63
Kitchen-Faucet,Cold,02:51.7,1.001,13.342,8,687264701,FW63
Kitchen-Faucet,Hot,24:21.3,0,15.588,0,634916373,FW63
Kitchen-Faucet,Cold,15:22.2,0,14.296,0,528705609,FW63
Kitchen-Faucet,Cold,13:51.2,0,14.296,0,481206423,FW63
Kitchen-Faucet,Cold,51:40.2,0,15.724,0,499019249,FW63
Kitchen-Faucet,Hot,14:00.3,0,39.771,0,671842561,FW63
Kitchen-Faucet,Cold,58:22.3,0,15.697,0,632599262,FW63
Kitchen-Faucet,Hot,51:43.8,0,32.25,0,493425094,FW63
Kitchen-Faucet,Cold,14:01.8,0,14.794,0,668908762,FW63
Kitchen-Faucet,Cold,38:25.3,0,13.54,0,423918880,FW63
Kitchen-Faucet,Hot,44:30.4,0.568,38.541,8.5,415732885,FW63
Kitchen-Faucet,Cold,13:49.2,0,15.995,0,691697373,FW63
Kitchen-Faucet,Hot,02:41.1,0,14.656,0,398253412,FW63
Kitchen-Faucet,Hot,58:18.0,0,15.261,0,436080903,FW63
Kitchen-Faucet,Hot,48:40.3,0,29.8,0,399080275,FW63
Kitchen-Faucet,Cold,39:11.6,0,13.652,0,547107824,FW63
Kitchen-Faucet,Cold,51:21.2,0,14.184,0,530957782,FW63
Kitchen-Faucet,Hot,44:12.7,0,14.296,0,444782439,FW63
Kitchen-Faucet,Cold,22:17.9,0,16.265,0,640732263,FW63
Kitchen-Faucet,Hot,38:37.4,0,14.794,0,606420305,FW63
Kitchen-Faucet,Hot,01:52.5,0,14.351,0,478653558,FW63
Kitchen-Faucet,Cold,18:44.6,0,11.764,0,392171490,FW63
Kitchen-Faucet,Hot,58:22.3,0,15.968,0,632599263,FW63
Kitchen-Faucet,Hot,46:39.8,0,13.427,0,602098071,FW63
Kitchen-Faucet,Hot,33:04.5,0,14.407,0,559632381,FW63
Kitchen-Faucet,Hot,34:17.6,0,15.833,0,641307794,FW63
Kitchen-Faucet,Cold,13:47.4,0,15.206,0,694984274,FW63
Kitchen-Faucet,Hot,27:35.4,0,15.042,0,507350946,FW63
Kitchen-Faucet,Hot,38:02.0,0,30.086,0,668908750,FW63
Kitchen-Faucet,Cold,43:04.4,0,16.802,0,360498848,FW63
Kitchen-Faucet,Hot,51:20.3,0,13.905,0,532384278,FW63
Kitchen-Faucet,Hot,42:35.5,0,14.212,0,407236595,FW63
Kitchen-Faucet,Cold,44:40.3,1.758,11.296,16.25,399080264,FW63
Kitchen-Faucet,Cold,51:30.2,0,14.849,0,516045115,FW63
Kitchen-Faucet,Hot,32:50.6,0,16.373,0,382344219,FW63
Kitchen-Faucet,Hot,18:04.7,0,14.379,0,664197382,FW63
Kitchen-Faucet,Hot,58:02.4,0,13.54,0,462269957,FW63
Kitchen-Faucet,Hot,39:42.3,0,15.534,0,495392987,FW63
Kitchen-Faucet,Cold,14:37.2,0,13.512,0,606420311,FW63
Kitchen-Faucet,Hot,26:57.5,0,16.022,0,371290568,FW63
Kitchen-Faucet,Cold,10:33.0,0.61,12.17,3.75,411358654,FW63
Kitchen-Faucet,Cold,42:53.9,0,14.959,0,577605853,FW63
Kitchen-Faucet,Cold,25:46.4,0,12.602,0.25,389239912,FW63
Kitchen-Faucet,Hot,29:25.7,0,15.86,0.25,423524838,FW63
Kitchen-Faucet,Cold,12:46.7,0,13.399,0,488438806,FW63
Kitchen-Faucet,Cold,19:59.6,0,14.821,0,466909102,FW63
Kitchen-Faucet,Hot,37:51.4,0,14.045,0,480660210,FW63
Kitchen-Faucet,Hot,06:24.3,4.034,22.789,33,425994385,FW63
Kitchen-Faucet,Hot,46:16.3,0,15.179,0,643355832,FW63
Kitchen-Faucet,Cold,04:31.9,0,14.628,0,616013959,FW63
Kitchen-Faucet,Cold,38:42.7,0,15.343,0,395095838,FW63
Kitchen-Faucet,Hot,56:14.1,0,14.739,0,442859847,FW63
Kitchen-Faucet,Cold,18:55.5,0,14.296,0,574782258,FW63
Kitchen-Faucet,Cold,36:06.6,0.478,13.172,3.25,555910031,FW63
Kitchen-Faucet,Hot,28:33.0,0,14.766,0,613970346,FW63
Kitchen-Faucet,Cold,27:30.2,0.42,14.545,6.75,415732907,FW63
Kitchen-Faucet,Cold,05:05.1,0,12.831,0,663031554,FW63
Kitchen-Faucet,Cold,20:30.2,0,16.184,0,415732893,FW63
Kitchen-Faucet,Hot,39:12.5,0,13.399,0,545417161,FW63
Kitchen-Faucet,Cold,13:00.1,0,14.573,0,567020317,FW63
Kitchen-Faucet,Hot,13:52.1,0,14.24,0,479571171,FW63
Kitchen-Faucet,Cold,19:41.7,0,12.401,0.25,598919653,FW63
Kitchen-Faucet,Hot,01:45.1,0,13.371,0.25,593099580,FW63
Kitchen-Faucet,Hot,47:50.2,4.12,23.73,35.75,482622450,FW63
Kitchen-Faucet,Cold,27:31.8,0,15.261,0,512969689,FW63
Kitchen-Faucet,Hot,42:02.2,0,13.765,0,668324691,FW63
Kitchen-Faucet,Hot,08:54.6,0,15.67,0,375759353,FW63
Kitchen-Faucet,Hot,06:44.4,2.38,24.272,19.75,700375275,FW63
Kitchen-Faucet,Cold,36:25.0,0,10.913,0,424371219,FW63
Kitchen-Faucet,Hot,39:33.3,0,15.179,0,511003473,FW63
Kitchen-Faucet,Hot,46:40.7,0,15.288,0,600642082,FW63
Kitchen-Faucet,Cold,15:10.5,0,13.54,0,549113152,FW63
Kitchen-Faucet,Cold,56:39.0,0,13.427,0,401204815,FW63
Kitchen-Faucet,Cold,50:44.5,0,14.045,0,593675360,FW63
Kitchen-Faucet,Cold,19:55.4,0,13.821,0,474067352,FW63
Kitchen-Faucet,Cold,38:28.1,0.544,13.087,5.25,622713354,FW63
Kitchen-Faucet,Hot,59:05.5,0,17.546,0,557360931,FW63
Kitchen-Faucet,Hot,24:07.1,0,18.177,0,659793304,FW63
Kitchen-Faucet,Hot,38:25.3,0,14.351,0,423918883,FW63
Kitchen-Faucet,Hot,56:39.0,0,22.565,0,401204816,FW63
Kitchen-Faucet,Cold,02:10.5,0,14.573,0,448879016,FW63
Kitchen-Faucet,Cold,20:50.1,0,14.711,0,583918457,FW63
Kitchen-Faucet,Hot,20:50.9,0,17.599,0,381817369,FW63
Kitchen-Faucet,Cold,43:35.6,0,14.212,0.25,609039602,FW63
Kitchen-Faucet,Hot,17:57.3,2.207,28.605,17,571645169,FW63
Kitchen-Faucet,Hot,29:56.6,0,15.124,0,678335321,FW63
Kitchen-Faucet,Cold,34:52.4,0,14.351,0,379714426,FW63
Kitchen-Faucet,Hot,45:47.3,0,19.554,0,695580719,FW63
Kitchen-Faucet,Cold,51:36.7,0,16.211,0,713573697,FW63
Kitchen-Faucet,Hot,51:36.7,0,19.141,0,713573698,FW63
Kitchen-Faucet,Hot,07:58.5,0,25.591,0,675097546,FW63
Kitchen-Faucet,Cold,34:23.0,1.531,13.116,19,631304083,FW63
Kitchen-Faucet,Cold,05:49.7,0,11.618,0,483176369,FW63
Kitchen-Faucet,Cold,02:25.5,0.167,13.059,3,423918794,FW63
Kitchen-Faucet,Cold,44:05.9,0.605,11.823,4,556784485,FW63
Kitchen-Faucet,Cold,56:15.0,0,13.737,0,441238413,FW63
Kitchen-Faucet,Hot,03:34.4,0,15.233,0,508965612,FW63
Kitchen-Faucet,Cold,39:33.3,0,15.425,0,511003472,FW63
Kitchen-Faucet,Cold,19:40.4,1.771,12.888,15,399080220,FW63
Kitchen-Faucet,Cold,58:53.5,0.427,13.144,2.75,683981863,FW63
Kitchen-Faucet,Hot,15:30.4,0,14.684,0,515688853,FW63
Kitchen-Faucet,Cold,33:20.3,0.199,14.156,2.5,636386129,FW63
Kitchen-Faucet,Cold,09:04.3,0,14.045,0,559632387,FW63
Kitchen-Faucet,Cold,27:25.1,0,13.568,0.25,424371206,FW63
Kitchen-Faucet,Cold,03:36.2,0,15.288,0,505673924,FW63
Kitchen-Faucet,Hot,13:45.6,0,17.73,0,698268882,FW63
Kitchen-Faucet,Hot,13:53.1,0,17.81,0,684893554,FW63
Kitchen-Faucet,Cold,02:44.4,0,13.568,0,392698666,FW63
Kitchen-Faucet,Cold,27:25.5,0,14.49,0,523909413,FW63
Kitchen-Faucet,Hot,07:56.6,0,13.681,0,471870856,FW63
Kitchen-Faucet,Cold,07:54.8,0,13.849,0,475155465,FW63
Kitchen-Faucet,Hot,34:30.7,0,23.162,0,414889085,FW63
Kitchen-Faucet,Hot,11:51.6,0,41.817,0,687264724,FW63
Kitchen-Faucet,Hot,50:27.1,0,20.475,0,624190337,FW63
Kitchen-Faucet,Hot,34:02.2,0,13.54,0,462811710,FW63
Kitchen-Faucet,Cold,54:44.4,0,14.351,0,392698662,FW63
Kitchen-Faucet,Cold,15:42.1,0,15.751,0,495949304,FW63
Kitchen-Faucet,Hot,54:44.4,0,23.087,0,392698663,FW63
Kitchen-Faucet,Hot,49:44.8,0,18.125,0,699772674,FW63
Kitchen-Faucet,Hot,34:10.4,0,14.628,0,653702642,FW63
Kitchen-Faucet,Cold,17:05.8,0.197,12.372,1.5,556784518,FW63
Kitchen-Faucet,Cold,27:33.2,0.87,16.319,8.5,719821800,FW63
Kitchen-Faucet,Hot,39:31.3,0,19.811,0,723139339,FW63
Kitchen-Faucet,Hot,10:51.6,0.623,41.352,6.75,687264722,FW63
Kitchen-Faucet,Cold,50:47.5,0,12.142,0,387659958,FW63
Kitchen-Faucet,Hot,00:22.8,0,26.319,0,427952597,FW63
Kitchen-Faucet,Hot,30:56.1,0,19.451,0,573902950,FW63
Kitchen-Faucet,Cold,26:07.7,0,14.684,0,658613763,FW63
Kitchen-Faucet,Cold,32:12.1,0,14.212,0,445862487,FW63
Kitchen-Faucet,Cold,46:03.6,0,14.184,0,460094699,FW63
Kitchen-Faucet,Hot,39:30.5,0,14.628,0,515190530,FW63
Kitchen-Faucet,Hot,15:17.7,0,13.933,0,536609880,FW63
Kitchen-Faucet,Hot,16:20.3,0,15.233,0,432009056,FW63
Kitchen-Faucet,Hot,35:13.4,2.883,27.165,20.25,648346529,FW63
Kitchen-Faucet,Hot,38:14.9,5.179,24.026,38.75,646023531,FW63
Kitchen-Faucet,Cold,19:59.4,0,14.794,0,673344553,FW63
Kitchen-Faucet,Hot,39:11.6,0,13.342,0,547107825,FW63
Kitchen-Faucet,Cold,38:09.4,0,14.711,0,450501923,FW63
Kitchen-Faucet,Hot,15:14.1,0,13.455,0,542825651,FW63
Kitchen-Faucet,Hot,08:40.2,0,37.893,0,399613770,FW63
Kitchen-Faucet,Cold,39:15.2,0,13.933,0,540591121,FW63
Kitchen-Faucet,Cold,49:00.7,0.805,12.545,6,671257133,FW63
Kitchen-Faucet,Cold,51:28.9,0,17.967,0,727628614,FW63
Kitchen-Faucet,Hot,11:05.2,0,22.266,0,557928551,FW63
Kitchen-Faucet,Hot,56:41.5,0,13.371,0,598919666,FW63
Kitchen-Faucet,Cold,04:33.7,0,13.793,0,612816608,FW63
Kitchen-Faucet,Hot,08:40.5,0,31.419,0,399080218,FW63
Kitchen-Faucet,Hot,10:40.8,0,17.228,0,600068336,FW63
Kitchen-Faucet,Cold,26:24.5,0,13.568,0,425455813,FW63
Kitchen-Faucet,Cold,39:00.4,3.551,11.91,30,671842527,FW63
Kitchen-Faucet,Hot,03:30.7,0,14.739,0,515190523,FW63
Kitchen-Faucet,Cold,25:33.9,0,14.545,0,612241264,FW63
Kitchen-Faucet,Cold,37:04.6,0,13.933,0.25,458704220,FW63
Kitchen-Faucet,Cold,03:48.4,1.266,14.49,13.75,587080214,FW63
Kitchen-Faucet,Hot,44:21.8,0,19.939,0,633760265,FW63
Kitchen-Faucet,Cold,38:37.4,0,13.483,0,606420304,FW63
Kitchen-Faucet,Cold,37:02.9,0,14.128,0,561641184,FW63
Kitchen-Faucet,Hot,32:53.9,0,15.316,0,377329964,FW63
Kitchen-Faucet,Cold,33:05.1,0.442,13.624,7,558498735,FW63
Kitchen-Faucet,Cold,29:32.9,0.742,16.319,4.75,720424018,FW63
Kitchen-Faucet,Hot,29:32.9,0.056,26.028,0.75,720424019,FW63
Kitchen-Faucet,Hot,22:09.8,0,14.407,0,654783303,FW63
Kitchen-Faucet,Cold,12:38.9,0,12.026,0,401746126,FW63
Kitchen-Faucet,Cold,56:48.1,0,13.709,0,587649047,FW63
Kitchen-Faucet,Cold,42:59.5,0,15.096,0.25,673344540,FW63
Kitchen-Faucet,Cold,22:22.5,0,15.779,0,632599255,FW63
Kitchen-Faucet,Cold,01:05.8,0,12.459,0,556784501,FW63
Kitchen-Faucet,Cold,17:04.0,0,13.455,0,560197552,FW63
Kitchen-Faucet,Hot,51:44.8,4.067,22.091,35.75,593099606,FW63
Kitchen-Faucet,Cold,15:24.0,0,14.434,0,526437139,FW63
Kitchen-Faucet,Hot,08:49.5,0,15.343,0,384218249,FW63
Kitchen-Faucet,Cold,27:38.2,0,15.616,0,502630973,FW63
Kitchen-Faucet,Cold,02:27.7,0,13.116,0,623290366,FW63
Kitchen-Faucet,Cold,01:04.4,0.205,11.939,2,458704254,FW63
Kitchen-Faucet,Cold,37:50.3,0,16.049,0,689934818,FW63
Kitchen-Faucet,Hot,14:14.7,0,24.1,0,646023543,FW63
Kitchen-Faucet,Hot,02:13.6,2.5,31.086,19.25,648346511,FW63
Kitchen-Faucet,Hot,36:48.2,2.288,15.561,27.5,693788555,FW63
Kitchen-Faucet,Hot,07:02.7,0,15.697,0,363096620,FW63
Kitchen-Faucet,Cold,24:21.3,0,14.49,0,634916372,FW63
Kitchen-Faucet,Hot,13:51.2,0,14.073,0,481206424,FW63
Kitchen-Faucet,Cold,10:39.0,0,13.455,0,603239114,FW63
Kitchen-Faucet,Hot,41:57.1,0,15.398,0,677166302,FW63
Kitchen-Faucet,Hot,20:37.0,0.042,13.399,0.5,606997322,FW63
Kitchen-Faucet,Cold,51:31.0,0,18.334,0,724269354,FW63
Kitchen-Faucet,Cold,54:57.4,0,14.821,0,571124604,FW63
Kitchen-Faucet,Cold,08:47.7,0,14.379,0,588219409,FW63
Kitchen-Faucet,Cold,04:58.2,0.747,15.968,6.25,675682132,FW63
Kitchen-Faucet,Cold,27:16.5,0,14.101,0,538599692,FW63
Kitchen-Faucet,Hot,26:43.1,0,15.316,0,394778706,FW63
Kitchen-Faucet,Hot,56:55.0,0,16.855,0,375236483,FW63
Kitchen-Faucet,Hot,55:51.4,0,23.36,0,687854081,FW63
Kitchen-Faucet,Hot,39:20.6,0,13.849,0,531824634,FW63
Kitchen-Faucet,Hot,01:49.5,0,15.779,0,691109856,FW63
Kitchen-Faucet,Cold,15:28.6,0,14.462,0,518828238,FW63
Kitchen-Faucet,Cold,45:43.9,0,16.534,0,700966249,FW63
Kitchen-Faucet,Cold,24:38.0,0,14.351,0,403093930,FW63
Kitchen-Faucet,Hot,39:36.9,0,15.151,0,504822604,FW63
Kitchen-Faucet,Cold,38:40.9,0,14.904,0,398253418,FW63
Kitchen-Faucet,Cold,37:06.6,0.322,12.717,2.75,555910033,FW63
Kitchen-Faucet,Hot,42:36.4,0,14.351,0,405744582,FW63
Kitchen-Faucet,Cold,19:46.3,0,14.351,0,488740498,FW63
Kitchen-Faucet,Hot,40:31.7,0,14.24,0,616013967,FW63
Kitchen-Faucet,Cold,43:56.4,0,13.793,0,471870862,FW63
Kitchen-Faucet,Hot,58:39.4,0,13.257,0,602668751,FW63
Kitchen-Faucet,Hot,14:36.6,2.021,13.229,17.5,607577268,FW63
Kitchen-Faucet,Cold,54:33.3,0,14.101,0,410819139,FW63
Kitchen-Faucet,Hot,53:26.1,1.66,14.49,17,422974514,FW63
Kitchen-Faucet,Cold,02:46.2,0,13.681,0,389765767,FW63
Kitchen-Faucet,Cold,25:44.4,0.413,12.487,2.75,594124906,FW63
Kitchen-Faucet,Cold,26:26.1,0,15.616,0,625912004,FW63
Kitchen-Faucet,Hot,42:04.0,0,14.212,0,665095037,FW63
Kitchen-Faucet,Cold,01:00.4,0,14.739,0,566454852,FW63
Kitchen-Faucet,Hot,24:42.9,0,13.821,0,596872162,FW63
Kitchen-Faucet,Cold,02:34.3,0,14.128,0,611926549,FW63
Kitchen-Faucet,Hot,13:39.6,0,19.373,0,708770869,FW63
Kitchen-Faucet,Hot,42:17.8,0,14.684,0,436621541,FW63
Kitchen-Faucet,Cold,56:54.1,0,15.507,0,376804660,FW63
Kitchen-Faucet,Hot,03:28.6,0.075,22.191,6.25,621562493,FW63
Kitchen-Faucet,Cold,53:55.0,0,14.932,0,680999437,FW63
Kitchen-Faucet,Hot,10:02.0,0,13.512,0,462811717,FW63
Kitchen-Faucet,Hot,48:01.3,0,22.715,0,670082562,FW63
Kitchen-Faucet,Hot,02:08.4,0,21.715,0,657443400,FW63
Kitchen-Faucet,Cold,16:05.4,0.482,14.128,4.75,663031519,FW63
Kitchen-Faucet,Hot,37:01.1,0,14.739,0,564768984,FW63
Kitchen-Faucet,Cold,18:02.1,0,14.128,0,668324698,FW63
Kitchen-Faucet,Cold,54:00.4,0,12.372,0,671842544,FW63
Kitchen-Faucet,Cold,54:56.9,0,13.933,0,572211143,FW63
Kitchen-Faucet,Hot,18:35.4,2.35,14.156,26.75,609612950,FW63
Kitchen-Faucet,Hot,08:55.5,0.164,29.585,2,374416231,FW63
Kitchen-Faucet,Cold,45:47.3,2.003,15.042,12.5,695580718,FW63
Kitchen-Faucet,Hot,51:00.4,0,30.753,0,671842536,FW63
Kitchen-Faucet,Cold,43:03.4,0,16.346,0,362056074,FW63
Kitchen-Faucet,Cold,12:29.1,0,15.534,0,417872716,FW63
Kitchen-Faucet,Hot,20:13.4,0,14.545,0,443948739,FW63
Kitchen-Faucet,Cold,39:34.2,0,15.534,0,509343963,FW63
Kitchen-Faucet,Cold,18:34.4,0,14.268,0,408681241,FW63
Kitchen-Faucet,Cold,02:01.5,0,13.201,0,463655486,FW63
Kitchen-Faucet,Cold,49:01.9,0.113,12.401,1.75,463352964,FW63
Kitchen-Faucet,Cold,01:50.4,0,15.914,0,689348206,FW63
Kitchen-Faucet,Hot,15:11.4,0,13.399,0,547671393,FW63
Kitchen-Faucet,Cold,07:57.5,0,13.793,0,470471937,FW63
Kitchen-Faucet,Hot,12:00.3,0.001,38.133,0.25,671842553,FW63
Kitchen-Faucet,Hot,12:23.3,2.764,25.226,22,427645935,FW63
Kitchen-Faucet,Cold,23:00.9,0.269,13.116,8,670669277,FW63
Kitchen-Faucet,Cold,34:40.1,0,13.849,0,601527122,FW63
Kitchen-Faucet,Cold,04:31.0,0,14.379,0,617178416,FW63
Kitchen-Faucet,Hot,07:59.0,0,14.351,0,467745723,FW63
Kitchen-Faucet,Hot,10:02.9,0,13.737,0,461184254,FW63
Kitchen-Faucet,Hot,58:03.3,0,13.933,0,460640774,FW63
Kitchen-Faucet,Hot,53:31.3,0,29.561,0.25,414353513,FW63
Kitchen-Faucet,Hot,15:18.6,0,13.961,0,534932768,FW63
Kitchen-Faucet,Cold,07:58.1,0,14.073,0,469375635,FW63
